"File Name","Item Sequence","Visibility","Title","Thumbnail URL","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","AltTitle.other","AltTitle.uniform","Place of origin","Date.normalized","Date binding","Date.creation","Scribe","Illuminator","Rubricator","Author","Commentator","Compiler","Translator","Summary","Contents note","Colophon","Incipit","Explicit","Motif","Bibliography","References","Provenance","Signature","General note","Physical Description","Format.extent","Format","Format.dimensions","Support","Foliation","Collation","Page layout","Writing and hands","Illustrations note","Inscription","Additions","Binding note","Ink color","Features","Condition note","Type.typeOfResource","Type.genre","Language","Text direction","Writing system","Script","Script note","Rights.statementLocal","Rights contact","Name.repository","AltIdentifier.local","Series","Collection (physical)","Undertext object(s)","Overtext mss","Other version","Ms cataloger/scholar","(originator of the digitized object)","Lens make | Lens model","Aperature","Camera Operator","IIIF Manifest URL"
"","","sinai","Sinai Arabic 309. Homilies of St. Cyril, Patriarch of Jerusalem ; Sermons of Archbishop John of Jerusalem : manuscript, 909. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1nk4jd5","Work","Apophthegmata","","","909","","909","","","","John Chrysostom, Saint, -407","","","","","","","","","","","Kamil","","","Marginalia formatted as footnotes proper (ff. 99v, 100v, 190r, 226r).","","237 ff. ; 1433.2 g","Codex","267 x 169 x 78 mm","Paper","","","","","f. 1r (headpiece)","","ff. 48r (aphoristic inscription), 180v (aphoristic inscription), 217v–218r, 236r (donation inscription), 236v–237v, back board inside","","","Marginalia|~|Rubrication|~|Headpiece(s)|~|Border(s), Decorative","Back board inside (might have been resewn/reinserted) upside down","text","Theological works|~|Apophthegmata","ara","right-to-left","Arabic","","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 309","","Sinai. Old Collection","","","https://www.loc.gov/item/00279384027-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nk4jd5/manifest"
"","","sinai","Sinai Arabic 312. Mimars by St. Ephraem : manuscript, [12th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1hx2h18","Work","","","","1101/1200","","12th c.","","","","Ephraem, Syrus, Saint, 303-373","","","","","","","","","","","Kamil","","","","","48 ff. ; 977.3 g","Codex","290 x 231 x 39 mm","Parchment","","","","","","","ff. 45v, 46r (donation inscription)","Back board and spine lacking","","Rubrication|~|Marginalia","","text","Theological works|~|Mimars","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 312","","Sinai. Old Collection","","","https://www.loc.gov/item/00279384052-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hx2h18/manifest"
"","","sinai","Sinai Arabic 315. Mimars by St. Ephraem : manuscript, 1485. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1d51rb9","Work","","","","1485","","1485","","","","Ephraem, Syrus, Saint, 303-373","","","","","","""It was copied at Holy Mount Si[nai?] Monastery during the day of Tuesday 10 in the month of Āb [August] in the Year of the Existence of the World [Anno Mundi] 6993"" (f. 1r).","نبتدي بعون الله سبحانه و تعالیٰ نكتب (f. 1r).","","","","Kamil","Holy Mount Si[nai?] Monastery (f. 1r)","","The beginning of f. 1v (2 and 1/4 lines) copied on f. 17r and then crossed out with red ink","","240 ff. ; 2182.5 g","Codex","310 x 231 x 89 mm","Paper","","","","","f. 1r","","ff. 1r (supplicant inscriptions, etc), 59v (supplicant inscription), 99r (supplicant inscription), 239r, 239v (supplicant inscriptions, etc), back board inside (supplicant inscriptions)","","","Rubrication|~|Marginalia|~|Decoration, Geometric|~|Illustration(s)|~|Colophon","","text","Theological works|~|Mimars","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 315","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871015/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d51rb9/manifest"
"","","sinai","Sinai Arabic 326. Teaching and Homilies of St. Theodore, Abbot of the Monastery of Stodion : manuscript, 1244. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z18d10pv","Work","","","","1244","","1244","","","","Tʻeodoros, Zōravar, Saint, -306","","","","","","""The [copying of the] sacred teachings … were finished during the day of Friday 4 in the month of Ādhār [March] in the Year of Our Father Adam [Anno Mundi] 6752, and it was copied by … [difficult to read] at Lady ‘Ammāriyah[?] Church …"" (f. 214v–215r).","","نجزت (f. 214v).","","","Kamil","Lady ‘Ammāriyah[?] Church … (f. 214v)","","","","215 ff. ; 792.8 g","Codex","255 x 180 x 80 mm","Paper","f. 49 lacking","","","Scribe: [difficult to read] (f. 214v)","","","Front board inside, ff. 1r (donation inscription), 1v (donation inscription), 215v (reader inscriptions), back board inside","","","Rubrication|~|Illustration(s)|~|Colophon","Rodent damage affecting text on ff. 1–2","text","Theological works|~|Apophthegmata","ara","right-to-left","Arabic","","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 326","","Sinai. Old Collection","","","https://www.loc.gov/item/00279385329-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18d10pv/manifest"
"","","sinai","Sinai Arabic 331. Mimars of St. John Climax : manuscript, 1227. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z10v9h5c","Work","ثلثين ميمر","","","1227","","1227","","","","John, Climacus, Saint, active 6th century","","","","","","""This copy was completed on Tuesday 27 in the month of Nīsān [March–April] in the Year of the World [Anno Mundi] 6735 …, and it was copied by Nasrullah[?] … in Damascus …"" (f. 208v).","نبتدي بعون الله و حسن تأييده و إرشاده نكتب (f. 1r).","كملت هذه النّسخة (f. 208v).","","","Kamil","Damascus (f. 208v)","","","","210 ff. ; 1720.6 g","Codex","258 x 185 x 70 mm","Paper","","","","Scribe: Nasrullah[?] (f. 208v) ; Coptic[?] marginalia (f. 1r)","","","ff. 1r (donation inscription), 208v (supplicant inscription)","","","Rubrication|~|Illustration(s)|~|Marginalia|~|Colophon","","text","Theological works|~|Mimars","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 331","","Sinai. Old Collection","","","https://www.loc.gov/item/00279385366-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10v9h5c/manifest"
"","","sinai","Sinai Arabic 334. Mimars of St. John Climax : manuscript, 1321. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z14n081f","Work","الواحد و ثلثين ميمر|~|وصف شهادة القدّيسين اوطروبيوس و أكلاونيقوس","","","1321","","1321","","","","John, Climacus, Saint, active 6th century","","","","","Title page: f. 1r; table of contents: ff. 2r–3r; life of John Climax: ff. 3r–6v; prefatory epistles: ff. 6v–8v; mimars: ff. 8v–178v; martyrdom of Eutropius and Kleonikos: ff. 183r–190v (incomplete).","""The [copying of] thirty-one mimars … were finished during the day of Friday 23 in the month of Kānūn ath-Thānī [January] in the Year of Our Father Adam [Anno Mundi] 6829 at [the Monastery of] Holy Mount of Allah Sinai … its copyist … Arsānī … the Deacon …"" (f. 178v–179r).","هذا مبتداء (f. 8v).","نجزت (f. 178v).","","","Kamil","Holy Mount Sinai Monastery (f. 179r)","","","","190 ff. ; 2549.1 g","Codex","309 x 229 x 78 mm","Paper","","","","Scribe: Arsānī … the Deacon (f. 179r) ; Coptic[?] inscription (f. 179r), Coptic alphabet (f. 182r)","f. 2r (headpiece)","","ff. 1v (reader inscription), 179r (supplicant inscription), 179v (reader inscription), 180v (reader inscription), 182r","","","Rubrication|~|Headpiece(s)|~|Marginalia|~|Colophon","","text","Theological works|~|Mimars","ara","right-to-left","Arabic","","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 334","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003890966/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14n081f/manifest"
"","","sinai","Sinai Arabic 336. Mimars of St. John Climax : manuscript, 1226. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z10v9h6t","Work","ثلثين ميمر","","","1226","","1226","","","","John, Climacus, Saint, active 6th century","","","","","Table of contents: ff. 1v–2v; preface and epistles: ff. 2v–10r; mimars: ff. 10r–226v.","""… here ends the holy book …, the completion of which was on Tuesday 7 in the month of Nīsān [March–April] in the Year of Our Father Adam [Anno Mundi] 6734, which fell in the month of Rabī‘ al-Ākhar [Rabī‘ ath-Thānī] in the year of the Hegira [AH] 623, and Matthew of the Mount Sinai, who is known as a monk, copied it, and its copying occurred in the residence of Mount Sinai monks in the city of Damascus at the Cathedral of Mary [Mariamite Cathedral of Damascus] …"" (f. 226v–227r).","نبتدي بعون الله و تأييده و إرشاده و توفيقه نكتب (f. 1r).","نجز بعون الله و توفيقه ميمر الرّاعي و هو [sic] خاتمة الكتاب المقدّس (f. 226v).","","","Kamil","Mariamite Cathedral of Damascus (f. 227)","","","","227 ff. ; 1555.3 g","Codex","262 x 175 x 68 mm","Paper","","","","Scribe: Matthew of the Mount Sinai (f. 226v)","","","ff. 1r (donation inscription), 227r (reader inscription)","","","Rubrication|~|Illustration(s)|~|Marginalia","","text","Theological works|~|Mimars","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 336","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003890968/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10v9h6t/manifest"
"","","sinai","Sinai Arabic 365. Sayings of St. Dorotheus : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1w390pc","Work","","","","1201/1300","","13th c.","","","","Dorotheus, of Gaza, Saint, active 6th century","","","","","","","","","","","Kamil","","","","","222 ff. ; 1269.8 g","Codex","230 x 155 x 72 mm","Paper","","","","","","","","","","Marginalia|~|Rubrication","","text","Theological works|~|Apophthegmata","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 365","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871024/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w390pc/manifest"
"","","sinai","Sinai Arabic 373. St. Antiochus: Pandectes : manuscript, [12th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1rb880h","Work","","Antiochus|~|of Sulcis|~|Saint|~|active 1st century-2nd century. Pandektēs","","1101/1200","","12th c.","","","","Antiochus, monk of Palestine, active 7th century|~|Dorotheus, of Gaza, Saint, active 6th century|~|Nilus, of Ancyra, Saint, -approximately 430|~|John Chrysostom, Saint, -407","","","","","Includes Mimar of Anastasius on Psalm six and Discourse by Theodore. Antiochus' epistle to Eustathius, Abbot of Attaline: ff. 1r–4r ; Antiochus' Pandect of Holy Scripture: ff. 4r–164v; Dorotheus' Discourses: ff. 165v–231v; Dorotheus' epistles: ff. 231v–237r; Dorotheus' Questions and Answers by Barsanuphius and John the Prophet: ff. 231v–; Nilus' homily: 263v–265r; John Chrysostom's mimar: 265r–266v; miscellaneous ""verses""[?]: 266v–275v, 275v–281r; names of OT prophets: ff. 281r–281v; Pandect's table of contents: ff. 283v–284v.","""Here ends the blessed book of Antiochus' [mimars] …, the completion of [the copying of] which was on Tuesday 20 days past from the month of Ḥazīrān [June] in the Year of the World [Anno Mundi] 6737 …"" (f. 164v).","نبتدي نكتب (f. 281 r).","هذه قد كملت بعون الله (f. 164v)؛ نجز هذا الكتاب المبارك انتيوخس بعون الله و حسن  تأي‍[ي‍]ده (f. 164v).","","","Kamil","","","","","285 ff. ; 1951.7 g","Codex","257 x 189 x 88 mm","Paper","","","","","","","Front flyleaf 1r, front flyleaf 2r, front flyleaf 3r (Coptic/Greek[?] inscription)","","","Rubrication|~|Illustration(s)|~|Marginalia|~|Colophon","","text","Theological works|~|Apophthegmata","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 373","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003890976/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rb880h/manifest"
"","","sinai","Sinai Arabic 387. St. Nicon the Hermit: Pandectes : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1c54q6x","Work","","Nikon of the Black Mountain|~|ca. 1025-ca. 1100. Pandektēs","","1201/1300","","13th c.","","","","John, of Damascus, Saint","","","","","","","","","","","Kamil","","","","","437 ff. ; 4945.3 g","Codex","350 x 284 x 141 mm","Paper","","","","","f. 3v","","","Binding lacking","","Rubrication|~|Illustration(s)|~|Marginalia","Water damage affecting text towards the end","text","Theological works|~|Apophthegmata","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 387","","Sinai. Old Collection","","","https://www.loc.gov/item/00279389827-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c54q6x/manifest"
"","","sinai","Sinai Arabic 391. The Twelve Chapters of St. Cyril’s excommunication of Nestorius ; Canons : manuscript, 1164. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z17d3zj3","Work","","","","1164","","1164","","","","Cyril, Saint, Patriarch of Alexandria, approximately 370-444","","","","","The Twelve Chapters of St. Cyril’s excommunication of Nestorius ; Canons of the Apostles preceded by long historical introduction ; Canons of local Synods and of Oecumenical Councils","","نبتدي بعون الله و تأييده بكتب (f. 262v).","وإنتهیٰ هذا (f. 10v)؛ كمل (passim)؛ كملت (f. 72r) ؛ كملت (f. 184r)؛ تمّت بمعونة الله (f. 240r)؛ تمّت (f. 262r).","","","Kamil","","","","","306 ff. ; 2705.8 g","Codex","300 x 225 x 100 mm","Paper","","","","","f. 240v","","ff. 72v (donation inscription, etc), 184r (reader inscription), 211r (supplicant inscription), 221r (reader inscription), 240v (reader inscription)","","","Rubrication|~|Illustration(s)|~|Marginalia|~|Border(s), Decorative","Rodent damage affecting text on ff. 1–6 and 290–303","text","Canon law","ara|~|grc","right-to-left","Arabic|~|Greek","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 391","","Sinai. Old Collection","","","https://www.loc.gov/item/00279389852-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Galanis Lampros | Kasotakis Vasilios | Georgiades Christos | Nikiteas Iasonas","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17d3zj3/manifest"
"","","sinai","Sinai Arabic 395. Menologion. Lives of Saints for month of Ilul (September) : manuscript, 1329. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z13n36rv","Work","","Menologion","","1329","","1329","","","","","","","","","Menologion. Lives of Saints for month of Ilul (September), beginning on the 21st with the Prophet Jonas and ending on the 30th with Gregory Bishop of Armenia","""And it was [i.e. copying finished] in the Year of Our Father Adam [Anno Mundi] 6837 …, which happened at Holy Mount Sinai Monastery …"" (f. 213v).","","","","","Kamil","Holy Mount Sinai Monastery (f. 213v)","","","","213 ff. ; 2686.3 g","Codex","333 x 240 x 84 mm","Paper","","","","","","","","","","Rubrication|~|Marginalia|~|Colophon","Rodent damage affecting text on ff. 1–11","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 395","","Sinai. Old Collection","","","https://www.loc.gov/item/00279389918-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13n36rv/manifest"
"","","sinai","Sinai Arabic 396. Menologion for the month of November : manuscript, [13th c.]. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1zw2q74","Work","","Menologion","","1201/1300","","13th c.","","","","","","","","","","","","نجز (f. 209r).","","","Kamil","","","","","208 ff. ; 2900.6 g","Codex","332 x 241 x 78 mm","Paper","f. 151 lacking","","","","","","f. 209r (reader inscription)","","","Rubrication|~|Marginalia","Rodent damage affecting text on ff. 1–20","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 396","","Sinai. Old Collection","","","https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871420/NLI","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zw2q74/manifest"
"","","sinai","Sinai Arabic 397. Menologion. Lives of Saints for the month of Tishrin II (November) : manuscript, 1333. St. Catherine's Monastery, Sinai, Egypt","","","paged","ark:/21198/z1bk2gmg","ark:/21198/z1v41zhq","Work","الدّولاب","Menologion","","1333","","1333","","","","","","","","","Menologion. Lives of Saints for the month of Tishrin II (November), beginning on the 24th with the life of the Apostle Philips and ending on the 30th with the Disciples Matthew and Andrew","""[The copying of] Part III of Ad-Dūlāb [Menologion], that is the month of Tis[h]rīn ath-Thānī [November] … in this book, was finished on Tuesday 23 in the month of Ādhār [March] in the Year of Our Father Adam [Anno Mundi] 6841, and it was copied by … Sam‘ān [Simon?], a priest by name, son of Joseph …"" (f. 270r).","نبتدي بعون الله و …[ن‍]كتب (f. 2r).","نجز (f. 270r).","","","Kamil","","","","","270 ff. ; 3471.1 g","Codex","324 x 235 x 77 mm","Paper","f. 40 lacking","","","Scribe: Sam‘ān [Simon?] son of Joseph (f. 270r)","","","ff. 1r (reader, supplicant, and aphoristic inscriptions, etc), 1v (reader and supplicant inscriptions), 2r (donation inscription), 5v (reader inscription), 270r (reader inscription), 270v (reader inscriptions)","","","Rubrication|~|Marginalia|~|Colophon","","text","Liturgical texts|~|Hagiographies","ara","right-to-left","Arabic","Naskh","","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.","Saint Catherine (Monastery : Mount Sinai)","Sinai Arabic 397","","Sinai. Old Collection","","","https://www.loc.gov/item/00279389906-ms/","","Statement of responsibility: Imaging performed under the auspices of His Eminence Archbishop Damianos and The Holy Council, Father Justin Sinaites Librarian, Early Manuscripts Electronic Library. Phelps Michael B. Project Director; Kasotakis Damianos. Imaging Director","Schneider | APO-DIGITAR 90/4.8 SES","11","The Holy Monastery of Saint Catherine Sinai | Kasotakis Vasilios | Galanis Lampros | Georgiades Christos","http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v41zhq/manifest"
